10.1002anie.200604362,10.1002anie.200604362.isotherm1.json,HCu[(Cu4Cl)3(btt)8]*3.5HCl,Hydrogen,77,bar,wt%,0.00242737,0.0302758,1.20837,0.967587,1,VEXYON
10.1002anie.200604362,10.1002anie.200604362.isotherm2.json,Mn3[(Mn4Cl)3(btt)8]2*20CH3OH,Hydrogen,77,bar,wt%,0,0.165738,1.19384,0.893301,1,VEXYON
10.1002anie.200604362,10.1002anie.200604362.isotherm3.json,HCu[(Cu4Cl)3(btt)8]*3.5HCl,Hydrogen,77,bar,wt%,0.146007,0.9551,83.6956,5.70065,1,VEXYON
10.1002anie.200604362,10.1002anie.200604362.isotherm4.json,HCu[(Cu4Cl)3(btt)8]*3.5HCl,Hydrogen,77,bar,wt%,0.146007,0.928881,83.8704,4.2193,1,VEXYON
10.1002anie.200604362,10.1002anie.200604362.isotherm5.json,HCu[(Cu4Cl)3(btt)8]*3.5HCl,Hydrogen,298,bar,wt%,2.76786,0.0243436,83.6956,0.483167,1,VEXYON
10.1002anie.200800312,10.1002anie.200800312.Isotherm1.json,PCN-17,Carbon Dioxide,195,bar,cm3(STP)/g,0.00384597,9.30652,1.05506,222.059,1,POBMOJ
10.1002anie.200800312,10.1002anie.200800312.Isotherm2.json,PCN-17,Nitrogen,77,bar,cm3(STP)/g,0.0787719,0,0.967769,22.5118,1,POBMOJ
10.1002anie.200800312,10.1002anie.200800312.Isotherm4.json,PCN-17,Hydrogen,77,bar,cm3(STP)/g,0.0233803,8.29384,1.00535,103.081,1,POBMOJ
10.1002anie.200800312,10.1002anie.200800312.Isotherm6.json,PCN-17,Hydrogen,77,bar,cm3(STP)/g,0.00213316,1.89394,1.03885,53.4091,1,POBMOJ
10.1002anie.200800312,10.1002anie.200800312.Isotherm7.json,PCN-17,Hydrogen,77,bar,cm3(STP)/g,0.0106658,5.68182,1.06445,96.9697,1,POBMOJ
10.1002anie.200800312,10.1002anie.200800312.Isotherm8.json,PCN-17,Hydrogen,77,bar,cm3(STP)/g,0.0426632,25.7576,1.05591,103.788,1,POBMOJ
10.1021ic503047y,10.1021ic503047y.Isotherm1.json,Zn4(pydc)4-(DMF)2-3DMF,Carbon Dioxide,273,bar,ml/g,0.026543,6.81818,1.01487,59.1818,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm10.json,Zn4(pydc)4-(DMF)2-3DMF,Nitrogen,77,bar,cm3(STP)/g,0,78.194,0.993914,116.371,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm11.json,Zn2(pydc)2(DEF),Nitrogen,77,bar,cm3(STP)/g,0.026413,10.5624,0.990181,21.3351,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm12.json,Zn2(pydc)2(DEF)-MeOH,Nitrogen,77,bar,cm3(STP)/g,0.005033,0.88227,0.947266,8.01508,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm13.json,MOF-69c,Nitrogen,77,bar,cm3(STP)/g,0.001933,0.952399,0.944269,4.38873,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm2.json,Zn4(pydc)4-(DMF)2-3DMF,Carbon Dioxide,296,bar,ml/g,0.022575,3,1.01036,46.6364,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm3.json,Zn2(pydc)2(DEF),Carbon Dioxide,273,bar,ml/g,0.022524,2.18182,1.01199,12.8182,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm4.json,Zn2(pydc)2(DEF),Carbon Dioxide,296,bar,ml/g,0.022769,0.679245,1.02162,9,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm5.json,Zn2(pydc)2(DEF)-MeOH,Carbon Dioxide,273,bar,ml/g,0.030128,0.169811,1.01287,5.09434,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm6.json,Zn2(pydc)2(DEF)-MeOH,Carbon Dioxide,296,bar,ml/g,0.022574,0.056604,1.01952,2.32075,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm7.json,MOF-69c,Carbon Dioxide,273,bar,ml/g,0.052685,0.169811,1.01591,2.77358,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm8.json,MOF-69c,Carbon Dioxide,296,bar,ml/g,0.026369,0.169811,1.0158,2.43396,2,IGINOD/IGINIX
10.1021ic503047y,10.1021ic503047y.Isotherm9.json,Zn4(pydc)4-(DMF)2-3DMF,Carbon Dioxide,273,bar,ml/g,0.824371,12.87,34.5364,62.8587,2,IGINOD/IGINIX
10.1002ejic.200801224,10.1002ejic.200801224.isotherm1.json,Cu(tpa)*(dmf),Nitrogen,77,bar,wt%,0.00182509,1.49819,0.978464,24.9637,1,PUYREH
10.1039c3cc45180a,10.1039C3cc45180a.isotherm1.json,[{Fe(NCS)2}3(TPB)4],Nitrogen,77,bar,cm3(STP)/g,0.00837971,162.487,0.995943,784.958,2,TIJMOQ01/TIJMOQ
10.1039c3cc45180a,10.1039C3cc45180a.isotherm2.json,[{Fe(NCS)2}3(TPB)4],Carbon Dioxide,273,bar,cm3(STP)/g,0.00546434,0.831357,1.00599,46.4529,2,TIJMOQ01/TIJMOQ
10.1039c3cc45180a,10.1039C3cc45180a.isotherm3.json,[{Fe(NCS)2}3(TPB)4],Carbon Dioxide,298,bar,cm3(STP)/g,0.0312355,2.04698,1.00751,33.2241,2,TIJMOQ01/TIJMOQ
10.1039c3cc45180a,10.1039C3cc45180a.isotherm4.json,[{Fe(NCS)2}3(TPB)4],Methane,273,bar,cm3(STP)/g,0.046395,0.974371,1.00751,8.33961,2,TIJMOQ01/TIJMOQ
10.1039c3cc45180a,10.1039C3cc45180a.isotherm5.json,[{Fe(NCS)2}3(TPB)4],Nitrogen,273,bar,cm3(STP)/g,0.0130441,0.116286,0.996897,2.04698,2,TIJMOQ01/TIJMOQ
10.1021ic701507r,10.1021Ic701507r.Isotherm1.json,Desolvated PCN-13,Carbon Dioxide,195,bar,cm3(STP)/g,0.00338186,0.00338186,1.00779,52.4696,1,TIRQOB
10.1021ic701507r,10.1021Ic701507r.Isotherm10.json,Desolvated PCN-13,Hydrogen,77,bar,wt%,0.000689185,0.090463,1.0405,0.57654,1,TIRQOB
10.1021ic701507r,10.1021Ic701507r.Isotherm11.json,Dehydrated PCN-13,Hydrogen,77,bar,wt%,0.000279982,0.0367506,1.03931,0.421057,1,TIRQOB
